country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
"Korea, North",731.0,2004,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,No,No mention,No mention,0.0,,No,No mention,No mention,No mention,,No,,,,,,,,2001-02-27,,,,
"Korea, North",731.0,2005,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,0.0,,No,No mention,No mention,No mention,,No,,,,,,,,2001-02-27,,,,
"Korea, North",731.0,2006,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,0.0,,No,No mention,No mention,No mention,,No,,,,,,,,2001-02-27,,,,
"Korea, North",731.0,2007,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,No,No,No mention,0.0,,No,No mention,No mention,No mention,,No,,,,,,,,2001-02-27,,,,
"Korea, North",731.0,2008,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,No,0.0,,No,No mention,No mention,Yes,,No,,,,,,,,2001-02-27,,,,
"Korea, North",731.0,2009,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,No,No,0.0,,No,No,No,Yes,,No,,,,,,,,2001-02-27,,,,
"Korea, North",731.0,2010,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,No,No,0.0,,No,No,No,Yes,,No,,,,,,,,2001-02-27,,,,
"Korea, North",731.0,2011,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,No,No,0.0,,No,No,No,Yes,,No,,,,,,,,2001-02-27,,,,
Japan,740.0,2001,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No mention,No mention,No,Yes,,No mention,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
Japan,740.0,2002,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No mention,No mention,Yes,Yes,,Some,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
Japan,740.0,2003,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,Yes,,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No,No mention,No mention,Yes,,Yes,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
Japan,740.0,2004,Tier 2/2 Watch List,No,Yes,,No,No mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,36.0,,Yes,No mention,Yes,Yes,,Yes,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
Japan,740.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,First mention,No,,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,48.0,,Yes,No mention,Yes,No,,Yes,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
Japan,740.0,2006,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,No,,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Yes,Yes,75.0,,Yes,Yes,Yes,No mention,,Yes,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
Japan,740.0,2007,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,17.0,,No,No mention,Yes,No mention,,Yes,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
Japan,740.0,2008,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,11.0,,Yes,No,Yes,No mention,,Yes,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
Japan,740.0,2009,Tier 2/2 Watch List,No,Yes,,No,No mention,Yes,Second mention,Yes,First mention,Yes,,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,29.0,,No,No,Yes,No mention,,Yes,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
Japan,740.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,Second mention,Yes,Third mention,Yes,First mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,,,No,No,Yes,No mention,,Some,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
Japan,740.0,2011,Tier 2/2 Watch List,No,2,,Yes,Second mention,Yes,Third mention,Yes,First mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,14.0,,Yes,No,Yes,Yes,,Some,,2002-12-09,,2001-06-18,1932-11-21,,1980-07-17,1985-06-25,2002-05-10,2005-01-24,2002-05-10,2004-08-02
India,750.0,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,Yes,Yes,,No mention,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
India,750.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,Yes,No mention,,Yes,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
India,750.0,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,48.0,,Yes,No mention,Yes,No mention,,Yes,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
India,750.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,2504.0,,Yes,No mention,Yes,Yes,,Yes,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
India,750.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,2253.0,,Yes,No mention,Yes,No mention,,Yes,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
India,750.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,No,,,Yes,No mention,Yes,No mention,,Some,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
India,750.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,27.0,,No,No,Yes,Yes,,Some,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
India,750.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,,Yes,Some,Yes,807.0,,No,No,Yes,Yes,,Some,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
India,750.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,42.0,,Yes,No,Yes,Yes,,Some,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
India,750.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,,Some,Some,Yes,145.0,,Yes,No,Yes,Yes,,Some,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
India,750.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,,Some,Some,Yes,430.0,,Yes,No,Yes,Yes,,Some,,2002-12-12,2011-05-05,,1954-11-30,2000-05-18,1980-07-30,1993-07-09,2004-11-15,2005-08-16,2004-11-15,2005-11-30
Pakistan,770.0,2001,Tier 3,No,No,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,No mention,No mention,,,No,No mention,No,No mention,,No mention,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Pakistan,770.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,Yes,No mention,Yes,Yes,,Yes,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Pakistan,770.0,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,,,Yes,No mention,Yes,Yes,,Some,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Pakistan,770.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,60.0,,No mention,No mention,No,Yes,,No,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Pakistan,770.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,No mention,No mention,Yes,Yes,No mention,Yes,No mention,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,Yes,No mention,No mention,Yes,Yes,No mention,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,89.0,,Yes,No mention,Yes,No mention,,Yes,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Pakistan,770.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Third mention,Yes,Second mention,No,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,448.0,,Yes,Yes,Yes,Yes,,Yes,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Pakistan,770.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Yes,Some,Yes,65.0,,Yes,Yes,Yes,Yes,,Some,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Pakistan,770.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,No,Yes,52.0,,No,No,No,Yes,,Some,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Pakistan,770.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,No,Yes,28.0,,No,No,No,Yes,,Some,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Pakistan,770.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,Yes,,Some,Some,Yes,2894.0,,Yes,No,Yes,No,,Yes,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Pakistan,770.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,Yes,,Some,Some,Yes,310.0,,Yes,No,Yes,No,,Some,,,,2001-10-11,1957-12-23,1960-02-15,,1996-03-12,2001-09-26,2011-07-05,2001-09-26,
Bangladesh,771.0,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,3.0,,No,No mention,No,No,,Some,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
Bangladesh,771.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No mention,No,No,,Some,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
Bangladesh,771.0,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,30.0,,Yes,No mention,No,No,,Some,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
Bangladesh,771.0,2004,Tier 3,No,No,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,17.0,,No,No mention,No,No mention,,Some,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
Bangladesh,771.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,70.0,,Yes,No mention,No,No mention,,Yes,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
Bangladesh,771.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,87.0,,No,No mention,No,No mention,,Yes,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
Bangladesh,771.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,70.0,,No,No mention,No,No,,Yes,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
Bangladesh,771.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,101.0,,Yes,No mention,Yes,No,,Some,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
Bangladesh,771.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,90.0,,No,No,Yes,No,,Some,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
Bangladesh,771.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,68.0,,No,No,Yes,No,,Some,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
Bangladesh,771.0,2011,Tier 2/2 Watch List,No,No mention,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,80.0,,Yes,No,Yes,Yes,,Some,,,,2001-03-12,1972-06-22,1972-06-22,,2011-06-23,2000-09-06,2000-09-06,2000-09-06,2000-09-06
