country,ccode,year,tier,minstand,efforts,TRAFFICKING_FLOWS,source,source_order,transit,transit_order,destination,destination_order,internal,TRAFFICKING_TYPES,psource,ptransit,pdest,pinternal,lsource,ltransit,ldest,linternal,dsource,dtransit,ddest,dinternal,dssource,dstransit,dsdest,dsinternal,cpsource,cptransit,cpdest,cpinternal,clsource,cltransit,cldest,clinternal,cssource,cstransit,csdest,csinternal,PROSECUTION,domesticlaws,enforcement,convictinfo,prosnum,PROTECTION,protectprogress,victimid,victimservices,victimpunish,PREVENTION,preventprogress,INTERNATIONAL_LAWS,UNP_sign,UNP_rat,ILO182,ILO29,ILO105,CEDAW_sign,CEDAW_rat,UNCRC_sign,UNCRC_rat,conflict_sign,conflict_rat
Turkmenistan,701.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,No,,,No,No,No,No,,No,,,28 Mar 2005 a,2010-11-15,1997-05-15,1997-05-15,,Ê1 May 1997 a,,28 Mar 2005 a,,29 Apr 2005 a
Turkmenistan,701.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,No,No mention,0.0,,No,No,No,No,,No,,,28 Mar 2005 a,2010-11-15,1997-05-15,1997-05-15,,Ê1 May 1997 a,,28 Mar 2005 a,,29 Apr 2005 a
Turkmenistan,701.0,2011,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,No,No,,,No,No,No,Yes,,No,,,28 Mar 2005 a,2010-11-15,1997-05-15,1997-05-15,,Ê1 May 1997 a,,28 Mar 2005 a,,29 Apr 2005 a
Tajikistan,702.0,2002,Tier 3,No,No,,Yes,First mention,No,No mention,No,No mention,No,,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,Yes,0.0,,No,No,No,Yes,,No,,,Ê8 Jul 2002 a,2005-06-08,1993-11-26,1999-09-23,,26 Oct 1993 a,,Ê5 Aug 2002 a,,Ê5 Aug 2002 a
Tajikistan,702.0,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,4.0,,No,No,No,Yes,,Yes,,,Ê8 Jul 2002 a,2005-06-08,1993-11-26,1999-09-23,,26 Oct 1993 a,,Ê5 Aug 2002 a,,Ê5 Aug 2002 a
Tajikistan,702.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,2.0,,No,No,No,No,,Some,,,Ê8 Jul 2002 a,2005-06-08,1993-11-26,1999-09-23,,26 Oct 1993 a,,Ê5 Aug 2002 a,,Ê5 Aug 2002 a
Tajikistan,702.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,1.0,,No,No,No,No,,Yes,,,Ê8 Jul 2002 a,2005-06-08,1993-11-26,1999-09-23,,26 Oct 1993 a,,Ê5 Aug 2002 a,,Ê5 Aug 2002 a
Tajikistan,702.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,Yes,57.0,,No,No mention,No mention,No mention,,Yes,,,Ê8 Jul 2002 a,2005-06-08,1993-11-26,1999-09-23,,26 Oct 1993 a,,Ê5 Aug 2002 a,,Ê5 Aug 2002 a
Tajikistan,702.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,34.0,,Yes,No mention,No,Yes,,Some,,,Ê8 Jul 2002 a,2005-06-08,1993-11-26,1999-09-23,,26 Oct 1993 a,,Ê5 Aug 2002 a,,Ê5 Aug 2002 a
Tajikistan,702.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,19.0,,Yes,No,No,No mention,,Some,,,Ê8 Jul 2002 a,2005-06-08,1993-11-26,1999-09-23,,26 Oct 1993 a,,Ê5 Aug 2002 a,,Ê5 Aug 2002 a
Tajikistan,702.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,23.0,,No,No,No,Yes,,Some,,,Ê8 Jul 2002 a,2005-06-08,1993-11-26,1999-09-23,,26 Oct 1993 a,,Ê5 Aug 2002 a,,Ê5 Aug 2002 a
Tajikistan,702.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,9.0,,Yes,No,Yes,No,,Some,,,Ê8 Jul 2002 a,2005-06-08,1993-11-26,1999-09-23,,26 Oct 1993 a,,Ê5 Aug 2002 a,,Ê5 Aug 2002 a
Tajikistan,702.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,28.0,,Yes,No,No,No,,Yes,,,Ê8 Jul 2002 a,2005-06-08,1993-11-26,1999-09-23,,26 Oct 1993 a,,Ê5 Aug 2002 a,,Ê5 Aug 2002 a
Kyrgyzstan,703.0,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,25.0,,Yes,No mention,No,Yes,,Some,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Kyrgyzstan,703.0,2002,Tier 3,No,No,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,No,No mention,,,No,No mention,No,Yes,,Some,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Kyrgyzstan,703.0,2003,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,3.0,,No,No,No,No mention,,Some,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Kyrgyzstan,703.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,7.0,,Yes,No mention,No,Yes,,Yes,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Kyrgyzstan,703.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,No mention,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,17.0,,Yes,No mention,No,No mention,,Yes,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Kyrgyzstan,703.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Yes,Some,Yes,15.0,,Yes,No mention,No,No mention,,Yes,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Kyrgyzstan,703.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,,,Yes,No mention,No,No,,Some,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Kyrgyzstan,703.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,23.0,,Yes,No mention,No,No,,Some,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Kyrgyzstan,703.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,8.0,,Yes,No mention,No,No,,Some,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Kyrgyzstan,703.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,4.0,,Yes,No mention,No,No,,Yes,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Kyrgyzstan,703.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,No,8.0,,Yes,No mention,No,No,,Some,,13 Dec 2000Ê,Ê2 Oct 2003Ê,2004-05-10,1992-03-31,1999-02-18,,10 Feb 1997 a,,12 Feb 2003 a,,13 Aug 2003 a
Uzbekistan,704.0,2003,Tier 3,No,No,,Yes,First mention,Yes,Second mention,No,No mention,No,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No,No,No mention,,Some,,28 Jun 2001Ê,12 Aug 2008Ê,2008-06-24,1992-07-13,1997-12-15,,19 Jul 1995 a,,23 Dec 2008 a,,23 Dec 2008 a
Uzbekistan,704.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,101.0,,Yes,No,No,No,,Some,,28 Jun 2001Ê,12 Aug 2008Ê,2008-06-24,1992-07-13,1997-12-15,,19 Jul 1995 a,,23 Dec 2008 a,,23 Dec 2008 a
Uzbekistan,704.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,251.0,,Yes,No mention,No,No,,Yes,,28 Jun 2001Ê,12 Aug 2008Ê,2008-06-24,1992-07-13,1997-12-15,,19 Jul 1995 a,,23 Dec 2008 a,,23 Dec 2008 a
Uzbekistan,704.0,2006,Tier 3,No,No,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,Yes,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,148.0,,No,No mention,No,No mention,,Some,,28 Jun 2001Ê,12 Aug 2008Ê,2008-06-24,1992-07-13,1997-12-15,,19 Jul 1995 a,,23 Dec 2008 a,,23 Dec 2008 a
Uzbekistan,704.0,2007,Tier 3,No,No,,Yes,First mention,Yes,Second mention,No,No mention,Yes,,Yes,Yes,No mention,No mention,Yes,Yes,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No,No mention,Yes,No mention,,Some,,28 Jun 2001Ê,12 Aug 2008Ê,2008-06-24,1992-07-13,1997-12-15,,19 Jul 1995 a,,23 Dec 2008 a,,23 Dec 2008 a
Uzbekistan,704.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Yes,Yes,185.0,,Yes,No mention,Yes,No,,Yes,,28 Jun 2001Ê,12 Aug 2008Ê,2008-06-24,1992-07-13,1997-12-15,,19 Jul 1995 a,,23 Dec 2008 a,,23 Dec 2008 a
Uzbekistan,704.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,400.0,,Yes,No,No,No,,Yes,,28 Jun 2001Ê,12 Aug 2008Ê,2008-06-24,1992-07-13,1997-12-15,,19 Jul 1995 a,,23 Dec 2008 a,,23 Dec 2008 a
Uzbekistan,704.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,1198.0,,Yes,No mention,Yes,Yes,,Some,,28 Jun 2001Ê,12 Aug 2008Ê,2008-06-24,1992-07-13,1997-12-15,,19 Jul 1995 a,,23 Dec 2008 a,,23 Dec 2008 a
Uzbekistan,704.0,2011,Tier 2/2 Watch List,No,2,,Yes,First mention,No,No mention,No,No mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,632.0,,Yes,No mention,Yes,Yes,,Some,,28 Jun 2001Ê,12 Aug 2008Ê,2008-06-24,1992-07-13,1997-12-15,,19 Jul 1995 a,,23 Dec 2008 a,,23 Dec 2008 a
Kazakhstan,705.0,2001,Tier 3,No,No,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,No mention,,,No,No mention,No,No mention,,Some,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
Kazakhstan,705.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,No,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,1.0,,No,No mention,No,Yes,,Some,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
Kazakhstan,705.0,2003,Tier 3,No,No,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,0.0,,Yes,No,No,Yes,,Some,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
Kazakhstan,705.0,2004,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,5.0,,Yes,No mention,No,No mention,,Yes,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
Kazakhstan,705.0,2005,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,14.0,,Yes,No mention,No,No mention,,Yes,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
Kazakhstan,705.0,2006,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,No mention,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,13.0,,Yes,No mention,No,Yes,,Some,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
Kazakhstan,705.0,2007,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,7.0,,Yes,No mention,No,Yes,,Yes,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
Kazakhstan,705.0,2008,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,No mention,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,,Some,Some,Yes,22.0,,Yes,Yes,No mention,Yes,,Some,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
Kazakhstan,705.0,2009,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,30.0,,No,Yes,No,No,,Yes,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
Kazakhstan,705.0,2010,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Third mention,Yes,Second mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,35.0,,Yes,Yes,No,No,,Yes,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
Kazakhstan,705.0,2011,Tier 2/2 Watch List,No,2,,Yes,Second mention,Yes,Third mention,Yes,First mention,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No mention,No mention,No mention,No mention,,Some,Some,Yes,48.0,,Yes,Yes,Yes,No,,Yes,,,31 Jul 2008 a,2003-02-26,2001-05-18,2001-05-18,,26 Aug 1998 a,Ê6 Sep 2000Ê,24 Aug 2001Ê,Ê6 Sep 2000Ê,10 Apr 2003Ê
China,710.0,2001,Tier 2/2 Watch List,No,Yes,,Yes,First mention,No,No mention,Yes,Second mention,Yes,,Yes,No mention,Yes,Yes,Yes,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,,Some,Yes,No mention,,,Yes,No mention,Yes,No mention,,Yes,,,Ê8 Feb 2010 a,2002-08-08,,,17 Jul 1980Ê,Ê4 Nov 1980Ê,Ê6 Sep 2000Ê,Ê3 Dec 2002Ê,15 Mar 2001Ê,20 Feb 2008Ê
China,710.0,2002,Tier 2/2 Watch List,No,Yes,,Yes,First mention,Yes,Second mention,Yes,Third mention,Yes,,Yes,No mention,No mention,Yes,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,Yes,No mention,No mention,No mention,Yes,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,No mention,,Some,Yes,No mention,,,No mention,No mention,Yes,No mention,,Yes,,,Ê8 Feb 2010 a,2002-08-08,,,17 Jul 1980Ê,Ê4 Nov 1980Ê,Ê6 Sep 2000Ê,Ê3 Dec 2002Ê,15 Mar 2001Ê,20 Feb 2008Ê
